1100.00,1037
1100.00,1122
1100.00,738
1100.00,1235
1100.00,973
1100.00,1078
1100.00,1375
1100.00,1392
1100.00,1134
1100.00,973
1100.00,1122
1100.00,1309
1100.00,1571
1100.00,1486
1100.00,635
1100.00,1692
1100.00,1466
1100.00,1067
1100.00,1486
1100.00,1666
1100.00,1392
1100.00,1466
1100.00,1078
1100.00,948
1100.00,1235
1100.00,1235
1100.00,1571
1100.00,1122
1100.00,1309
1100.00,916
1100.00,550
1100.00,1028
1100.00,909
1100.00,909
1100.00,1466
1100.00,1375
1100.00,1692
1100.00,1571
1100.00,1571
1100.00,814
1100.00,1803
1100.00,982
1100.00,1692
1100.00,1964
1100.00,1410
1100.00,1182
1100.00,1466
1100.00,1692
1100.00,1122
1100.00,909
1100.00,714
1100.00,1037
1100.00,1078
1100.00,948
1100.00,1594
1100.00,1111
1100.00,940
1100.00,1833
1100.00,1309
1100.00,743
1100.00,948
1100.00,916
1100.00,674
1100.00,763
1100.00,763
1100.00,1571
1100.00,1134
1100.00,909
1100.00,791
1100.00,1182
1100.00,916
1100.00,1571
1100.00,846
1100.00,607
1100.00,738
1100.00,1466
1100.00,1028
1100.00,1028
1100.00,591
1100.00,1803
1100.00,1122
1100.00,1250
1100.00,1122
1100.00,873
1100.00,982
1100.00,1392
1100.00,1134
1100.00,625
1100.00,846
1100.00,1122
1100.00,982
1100.00,1235
1100.00,1235
1100.00,1392
1100.00,873
1100.00,1549
1100.00,1833
1100.00,1466
1100.00,679
1100.00,1250
1100.00,569
1100.00,1250
1100.00,880
1100.00,940
1100.00,1803
1100.00,1325
1100.00,1392
1100.00,604
1100.00,1028
1100.00,940
1100.00,769
1100.00,1309
1100.00,1122
1100.00,785
1100.00,1122
1100.00,1122
1100.00,1325
1100.00,1067
1100.00,846
1100.00,1466
1100.00,718
1100.00,916
1100.00,1309
1100.00,700
1100.00,940
1100.00,785
1100.00,674
1100.00,1718
1100.00,1182
1100.00,658
1100.00,909
1100.00,873
1100.00,1486
1100.00,1549
1100.00,1833
1100.00,1170
1100.00,1692
1100.00,1122
1100.00,1325
1100.00,1122
1100.00,658
1100.00,575
1100.00,1486
1100.00,1309
1100.00,674
1100.00,1182
1100.00,1375
1100.00,714
1100.00,723
1100.00,839
1100.00,1692
1100.00,1571
1100.00,1929
1100.00,916
1100.00,839
1100.00,940
1100.00,948
1100.00,1466
1100.00,791
1100.00,1028
1100.00,578
1100.00,1235
1100.00,1134
1100.00,1466
1100.00,1028
1100.00,814
1100.00,1571
1100.00,1170
1100.00,1392
1100.00,1111
1100.00,1594
1100.00,901
1100.00,1666
1100.00,1028
1100.00,1122
1100.00,632
1100.00,1486
1100.00,901
1100.00,1571
1100.00,1182
1100.00,901
1100.00,1833
1100.00,658
1100.00,1571
1100.00,880
1100.00,588
1100.00,1309
1100.00,1571
1100.00,1486
1100.00,873
1100.00,1571
1100.00,1410
1100.00,1309
1100.00,1309
1100.00,1122
1100.00,990
1100.00,916
1100.00,814
1100.00,1122
1100.00,718
1100.00,990
1100.00,1134
1100.00,1122
1150.00,1929
1150.00,2894
1150.00,2291
1150.00,2444
1150.00,1718
1150.00,2682
1150.00,2619
1150.00,2156
1150.00,2156
1150.00,1235
1150.00,1896
1150.00,2037
1150.00,2682
1150.00,2244
1150.00,3142
1150.00,2444
1150.00,2619
1150.00,1803
1150.00,1428
1150.00,2682
1150.00,1078
1150.00,2291
1150.00,1896
1150.00,1549
1150.00,1549
1150.00,1929
1150.00,2820
1150.00,1325
1150.00,1641
1150.00,2000
1150.00,2037
1150.00,1571
1150.00,2291
1150.00,2894
1150.00,1428
1150.00,1506
1150.00,1929
1150.00,1641
1150.00,2619
1150.00,2156
1150.00,1641
1150.00,1641
1150.00,1929
1150.00,2444
1150.00,2037
1150.00,2000
1150.00,2682
1150.00,1157
1150.00,1641
1150.00,1803
1150.00,2619
1150.00,3142
1150.00,1571
1150.00,1571
1150.00,3055
1150.00,3142
1150.00,3142
1150.00,1309
1150.00,2291
1150.00,3055
1150.00,2894
1150.00,1641
1150.00,3055
1150.00,2037
1150.00,2156
1150.00,1145
1150.00,982
1150.00,1718
1150.00,2894
1150.00,2820
1150.00,1803
1150.00,1486
1150.00,3142
1150.00,2820
1150.00,3142
1150.00,2244
1150.00,2682
1150.00,2115
1150.00,2444
1150.00,1279
1150.00,3142
1150.00,2444
1150.00,2156
1150.00,2291
1150.00,1506
1150.00,2000
1150.00,1929
1150.00,2444
1150.00,2000
1150.00,3142
1150.00,3055
1150.00,2291
1150.00,2619
1150.00,3142
1150.00,2820
1150.00,1222
1150.00,2444
1150.00,2037
1150.00,1641
1150.00,1833
1150.00,2619
1150.00,2619
1150.00,2000
1150.00,1833
1150.00,1375
1150.00,1718
1150.00,1375
1150.00,1803
1150.00,2682
1150.00,2820
1150.00,2894
1150.00,2619
1150.00,2115
1150.00,1929
1150.00,2291
1150.00,1718
1150.00,2682
1150.00,2500
1150.00,1549
1150.00,964
1150.00,2820
1150.00,1718
1150.00,2037
1150.00,2156
1150.00,1279
1150.00,1803
1150.00,3055
1150.00,2682
1150.00,1718
1150.00,1692
1150.00,1833
1150.00,2619
1150.00,3055
1150.00,1833
1150.00,2391
1150.00,2894
1150.00,1896
1150.00,2682
1150.00,1641
1150.00,2820
1150.00,1746
1150.00,1641
1150.00,1325
1150.00,2444
1150.00,1145
1150.00,1718
1150.00,1549
1150.00,1428
1150.00,2037
1150.00,2115
1150.00,2037
1150.00,2000
1150.00,1896
1150.00,3142
1150.00,1549
1150.00,2894
1150.00,2444
1150.00,2619
1150.00,2000
1150.00,2894
1150.00,3142
1150.00,3055
1150.00,2000
1150.00,2444
1150.00,2156
1150.00,2619
1150.00,1506
1150.00,2894
1150.00,1929
1150.00,2619
1150.00,1929
1150.00,2444
1150.00,2291
1150.00,1428
1150.00,2156
1150.00,2291
1150.00,785
1150.00,1718
1150.00,3142
1150.00,2444
1150.00,2444
1150.00,2291
1150.00,3142
1150.00,2820
1150.00,2619
1150.00,1571
1150.00,1447
1150.00,2000
1150.00,1506
1150.00,2894
1150.00,2156
1150.00,2682
1150.00,1896
1150.00,2444
1150.00,1803
1150.00,3142
1150.00,1803
1150.00,3142
1150.00,2037
1150.00,1641
1150.00,2156
1150.00,1195
1150.00,2000
1150.00,1833
1150.00,2156
1150.00,2619
1150.00,2037
1150.00,1506
1150.00,2444
1150.00,1746
1150.00,2444
1150.00,1929
1150.00,2291
1150.00,2619
1150.00,1392
1150.00,2820
1150.00,2894
1150.00,1746
1150.00,2894
1150.00,1896
1150.00,2037
1150.00,2682
1150.00,2291
1150.00,2156
1150.00,2444
1150.00,3055
1150.00,2156
1150.00,1375
1150.00,1375
1150.00,1195
1150.00,1392
1150.00,2500
1150.00,2444
1150.00,2291
1150.00,2500
1150.00,2444
1150.00,1718
1150.00,2156
1150.00,2682
1150.00,1718
1150.00,1195
1150.00,1929
1150.00,1571
1150.00,1279
1150.00,2156
1150.00,1833
1150.00,2291
1150.00,1222
1150.00,1929
1150.00,1375
1150.00,1803
1150.00,1506
1150.00,1325
1150.00,956
1150.00,1929
1150.00,1279
1150.00,1375
1150.00,1157
1150.00,1279
1150.00,1803
1150.00,2894
1150.00,1746
1150.00,1896
1150.00,2500
1150.00,2444
1150.00,2156
1150.00,2500
1150.00,2820
1150.00,1641
1150.00,1929
1150.00,1803
1150.00,1235
1150.00,2340
1150.00,2156
1150.00,785
1150.00,1078
1150.00,2291
1150.00,2500
1150.00,2444
1150.00,2291
1150.00,1506
1150.00,2291
1150.00,1929
1150.00,1447
1150.00,1718
1150.00,2156
1150.00,1506
1150.00,1641
1150.00,2291
1150.00,1718
1150.00,1641
1150.00,2340
1150.00,2619
1150.00,2500
1150.00,2619
1150.00,2156
1150.00,1392
1150.00,1896
1150.00,1746
1150.00,1803
1150.00,2156
1150.00,2156
1150.00,2619
1150.00,2037
1150.00,1018
1150.00,2619
1150.00,1506
1150.00,2444
1150.00,1447
1150.00,2037
1150.00,2444
1150.00,2682
1150.00,1641
1150.00,1111
1150.00,1803
1150.00,2291
1150.00,2500
1150.00,2291
1150.00,1279
1150.00,2291
1150.00,1833
1150.00,2619
1150.00,3142
1150.00,1803
1150.00,2444
1150.00,3055
1150.00,3142
1150.00,1896
1150.00,2444
1150.00,1896
1150.00,3142
1150.00,2444
1150.00,3055
1150.00,1447
1150.00,3055
1150.00,2444
1150.00,1803
1150.00,1325
1150.00,1641
1150.00,2156
1150.00,2894
1150.00,2619
1150.00,2500
1150.00,2291
1150.00,2894
1150.00,3055
1150.00,2682
1150.00,1896
1150.00,1746
1150.00,2156
1150.00,2244
1150.00,2500
1150.00,2244
1150.00,2156
1150.00,2291
1150.00,3055
1150.00,2619
1150.00,2894
1150.00,1896
1150.00,3055
1150.00,3142
1150.00,2820
1150.00,2682
1150.00,2619
1150.00,2619
1150.00,3142
1150.00,2619
1150.00,2291
1150.00,2444
1150.00,2115
1150.00,1833
1150.00,2619
1150.00,2037
1150.00,1929
1150.00,2291
1150.00,1279
1150.00,1718
1150.00,2156
1150.00,2894
1150.00,2156
1150.00,2291
1150.00,1896
1150.00,1929
1150.00,2291
1150.00,1428
1150.00,2037
1150.00,1929
1150.00,1641
1150.00,2444
1150.00,2037
1150.00,2894
1150.00,2037
1150.00,2156
1150.00,1896
1150.00,1641
1150.00,2682
1150.00,1833
1150.00,2156
1150.00,2291
1150.00,1718
1150.00,1896
1150.00,1929
1150.00,2291
1150.00,2619
1150.00,2500
1150.00,2894
1150.00,2291
1150.00,1896
1150.00,1746
1150.00,2156
1150.00,1447
1150.00,1803
1150.00,3142
1150.00,2444
1150.00,1325
1150.00,2156
1150.00,1746
1150.00,2619
1150.00,1641
1150.00,2894
1150.00,2156
1150.00,2894
1150.00,1325
1150.00,2291
1150.00,1145
1150.00,1929
1150.00,1929
1150.00,2894
1150.00,2820
1150.00,1964
1150.00,1641
1150.00,2619
1150.00,2682
1150.00,2682
1150.00,2619
1150.00,1833
1150.00,1718
1150.00,1571
1150.00,2156
1150.00,2820
1150.00,2156
1150.00,1325
1150.00,2682
1150.00,1929
1150.00,1896
1150.00,2156
1150.00,2500
1150.00,2156
1150.00,1549
1150.00,2156
1150.00,2291
1150.00,1078
1150.00,1718
1150.00,1375
1150.00,2682
1150.00,1803
1150.00,1506
1150.00,1375
1150.00,2200
1150.00,2156
1150.00,2000
1150.00,2156
1150.00,1718
1150.00,1929
1150.00,1718
1150.00,2037
1150.00,2894
1150.00,2291
1150.00,1428
1150.00,2156
1150.00,1929
1150.00,2291
1150.00,2558
1150.00,1279
1150.00,2037
1150.00,2291
1150.00,1549
1150.00,1571
1150.00,2291
1150.00,1506
1150.00,2444
1150.00,1325
1150.00,1929
1150.00,2291
1150.00,1235
1150.00,2291
1150.00,1718
1150.00,2291
1150.00,2200
1150.00,2340
1150.00,1182
1150.00,1195
1150.00,2000
1150.00,1929
1150.00,2619
1150.00,2037
1150.00,2619
1150.00,2682
1150.00,1833
1150.00,1571
1150.00,2291
1150.00,2619
1150.00,1929
1150.00,2820
1150.00,2340
1150.00,2444
1150.00,1571
1150.00,1896
1150.00,2682
1150.00,2444
1150.00,1896
1150.00,1833
1150.00,1182
1150.00,1447
1150.00,1549
1150.00,1506
1150.00,2444
1150.00,1571
1150.00,1803
1150.00,1325
1150.00,1009
1150.00,2500
1150.00,3055
1150.00,2156
1150.00,3055
1150.00,2682
1150.00,2444
1150.00,1692
1150.00,3142
1150.00,3142
1150.00,2244
1150.00,2619
1150.00,3142
1150.00,2619
1150.00,3142
1150.00,3142
1150.00,2000
1150.00,1718
1150.00,2820
1150.00,2000
1150.00,2444
1150.00,2444
1150.00,1571
1150.00,1896
1150.00,1641
1150.00,2444
1150.00,2619
1150.00,2682
1150.00,1718
1150.00,2156
1150.00,1047
1150.00,1803
1150.00,2444
1150.00,2037
1150.00,2619
1150.00,1195
1150.00,2156
1150.00,2444
1150.00,1929
1150.00,1718
1150.00,1929
1150.00,2619
1150.00,1018
1150.00,2291
1150.00,1571
1150.00,3142
1150.00,1718
1150.00,1392
1150.00,1803
1150.00,2291
1150.00,2000
1150.00,3142
1150.00,1182
1150.00,1803
1150.00,1392
1150.00,2000
1150.00,1929
1150.00,2156
1150.00,1718
1150.00,1506
1150.00,1718
1150.00,1325
1150.00,1341
1150.00,2820
1150.00,2291
1150.00,1929
1150.00,1803
1150.00,2156
1150.00,2037
1150.00,2444
1150.00,1018
1150.00,1896
1150.00,1486
1150.00,2340
1150.00,2291
1150.00,3055
1150.00,2894
1150.00,2115
1150.00,2619
1150.00,3142
1150.00,2820
1150.00,3142
1150.00,2291
1150.00,2894
1150.00,2115
1150.00,2682
1150.00,2444
1150.00,2619
1150.00,2000
1150.00,1428
1150.00,1447
1150.00,2156
1150.00,1145
1150.00,2500
1150.00,1279
1150.00,2037
1150.00,1803
1150.00,2156
1150.00,1803
1150.00,2037
1150.00,2619
1150.00,2156
1150.00,2291
1150.00,2619
1150.00,1803
1150.00,2156
1150.00,3142
1150.00,2000
1150.00,3055
1150.00,1641
1150.00,2894
1150.00,2291
1150.00,3142
1150.00,2619
1150.00,1375
1150.00,1571
1150.00,2037
1150.00,2619
1150.00,2500
1150.00,2444
1150.00,1746
1150.00,1428
1150.00,2291
1150.00,2682
1150.00,1718
1150.00,1571
1150.00,2200
1150.00,2820
1150.00,1157
1150.00,1641
1150.00,2444
1150.00,2500
1150.00,1641
1150.00,2682
1150.00,3055
1150.00,2500
1150.00,2156
1150.00,1896
1150.00,1157
1150.00,2444
1150.00,2156
1150.00,2894
1150.00,1375
1150.00,1929
1150.00,2444
1150.00,1641
1150.00,1279
1150.00,2115
1150.00,3142
1150.00,2444
1150.00,2619
1150.00,1641
1150.00,2444
1150.00,1929
1150.00,1428
1150.00,1486
1150.00,3235
1150.00,1428
1150.00,2340
1150.00,1325
1150.00,2000
1150.00,1235
1150.00,1833
1150.00,2037
1150.00,2619
1150.00,1666
1150.00,2619
1150.00,1571
1150.00,3142
1150.00,2291
1150.00,2820
1150.00,2037
1150.00,1486
1150.00,2444
1150.00,1325
1150.00,2820
1150.00,2156
1150.00,1182
1150.00,2619
1150.00,3142
1150.00,1447
1150.00,2820
1150.00,1641
1150.00,1571
1150.00,1833
1150.00,2894
1150.00,2500
1150.00,2820
1150.00,1392
1150.00,3055
1150.00,2682
1150.00,1803
1150.00,2291
1150.00,2156
1150.00,2200
1150.00,1009
1150.00,1325
1150.00,1718
1150.00,2894
1150.00,3142
1150.00,2000
1150.00,2291
1150.00,2037
1150.00,2894
1150.00,2619
1150.00,2291
1150.00,2894
1150.00,1486
1150.00,1571
1150.00,1896
1150.00,1746
1150.00,1718
1150.00,2444
1150.00,3142
1150.00,2291
1150.00,2444
1150.00,3055
1150.00,2156
1150.00,2444
1150.00,2244
1150.00,1506
1150.00,1929
1150.00,2444
1150.00,2156
1150.00,1111
1150.00,2115
1150.00,2682
1150.00,2244
1150.00,2444
1150.00,2444
1150.00,2619
1150.00,3142
1150.00,3142
1150.00,2619
1150.00,2619
1150.00,3142
1150.00,3055
1150.00,3142
1150.00,3055
1150.00,2291
1150.00,2894
1150.00,1486
1150.00,3055
1150.00,3142
1150.00,2820
1150.00,2894
1150.00,2244
1150.00,2619
1150.00,2291
1150.00,2444
1150.00,3055
1150.00,2894
1150.00,2156
1150.00,3055
1150.00,2444
1150.00,2894
1150.00,3055
1150.00,3142
1150.00,3055
1150.00,1641
1150.00,2820
1150.00,2444
1150.00,2000
1150.00,3142
1150.00,1896
1150.00,3142
1150.00,2820
1150.00,2000
1150.00,2619
1150.00,2894
1150.00,3142
1150.00,2619
1150.00,3055
1150.00,2894
1150.00,2115
1150.00,3142
1150.00,2820
1150.00,3142
1150.00,3142
1150.00,1549
1150.00,2820
1150.00,3142
1150.00,3142
1150.00,2820
1150.00,3142
1150.00,2619
1150.00,1896
1150.00,3055
1150.00,2894
1150.00,3142
1150.00,3055
1150.00,3142
1150.00,1896
1150.00,1803
1150.00,2156
1150.00,1641
1150.00,1375
1150.00,1571
1150.00,2682
1150.00,1067
1150.00,2291
1150.00,2156
1150.00,2500
1150.00,1428
1150.00,1929
1150.00,1428
1150.00,2894
1150.00,1571
1150.00,1803
1150.00,2291
1150.00,1833
1150.00,3142
1150.00,1641
1150.00,2820
1150.00,2037
1150.00,1718
1150.00,1325
1150.00,1641
1150.00,2619
1150.00,1571
1150.00,2619
1150.00,1803
1150.00,3142
1150.00,1803
1150.00,3055
1150.00,2444
1150.00,2894
1150.00,2115
1150.00,3142
1150.00,2820
1150.00,2037
1150.00,1641
1150.00,1617
1150.00,1641
1150.00,2500
1150.00,2115
1150.00,2894
1150.00,1067
1150.00,2500
1150.00,1718
1150.00,1896
1150.00,2291
1150.00,2682
1150.00,1486
1150.00,2682
1150.00,1182
1150.00,2444
1150.00,1833
1150.00,2619
1150.00,1929
1150.00,1279
1150.00,2291
1150.00,1195
1150.00,2291
1150.00,2037
1150.00,2156
1150.00,2037
1150.00,1182
1150.00,2037
1150.00,2682
1150.00,2037
1150.00,2619
1150.00,2682
1150.00,1111
1150.00,1279
1150.00,2682
1150.00,2820
1150.00,1447
1150.00,1641
1150.00,1375
1150.00,1929
1150.00,2619
1150.00,1641
1150.00,2156
1150.00,1718
1150.00,2444
1150.00,1746
1150.00,2820
1150.00,2200
1150.00,1896
1150.00,2894
1150.00,2444
1150.00,2200
1150.00,2619
1150.00,2156
1150.00,1833
1150.00,2444
1150.00,2340
1150.00,2291
1150.00,2037
1150.00,1571
1150.00,1235
1150.00,1047
1150.00,1929
1150.00,1718
1150.00,1746
1150.00,2619
1150.00,1279
1150.00,2075
1150.00,2291
1150.00,1571
1150.00,2820
1150.00,2894
1150.00,2619
1150.00,2291
1150.00,2000
1150.00,2894
1150.00,2244
1150.00,1428
1150.00,2894
1150.00,1803
1150.00,1746
1150.00,2444
1150.00,2037
1150.00,3055
1150.00,1571
1150.00,3142
1150.00,1718
1150.00,2156
1150.00,1506
1150.00,2894
1150.00,1896
1150.00,1929
1150.00,2291
1150.00,2682
1150.00,1279
1150.00,3142
1150.00,2037
1150.00,2619
1150.00,2894
1150.00,2820
1150.00,2291
1150.00,1571
1150.00,1718
1150.00,1325
1150.00,1929
1150.00,3142
1150.00,2291
1150.00,2037
1150.00,2444
1150.00,3142
1150.00,2894
1150.00,1617
1150.00,2200
1150.00,3142
1150.00,3055
1150.00,1392
1150.00,2820
1150.00,2037
1150.00,2500
1150.00,2156
1150.00,1447
1150.00,2820
1150.00,2682
1150.00,2156
1150.00,2444
1150.00,2291
1150.00,2037
1150.00,2682
1150.00,1929
1150.00,2291
1150.00,1896
1150.00,1506
1150.00,1571
1150.00,1549
1150.00,2894
1150.00,2820
1150.00,3142
1150.00,2820
1150.00,2820
1150.00,1718
1150.00,3142
1150.00,2820
1150.00,1746
1150.00,1009
1150.00,3142
1150.00,2682
1150.00,2291
1150.00,2500
1150.00,1718
1150.00,2894
1150.00,2444
1150.00,3142
1150.00,1929
1150.00,2291
1150.00,2291
1150.00,1222
1150.00,2682
1150.00,1929
1150.00,2444
1150.00,2156
1150.00,2156
1150.00,2156
1150.00,2291
1150.00,2894
1150.00,1803
1150.00,2291
1150.00,2500
1150.00,1549
1150.00,2894
1150.00,2682
1150.00,2619
1150.00,1929
1150.00,1375
1150.00,2444
1150.00,2291
1150.00,2894
1150.00,2444
1150.00,2444
1150.00,1506
1150.00,1896
1150.00,2291
1150.00,2682
1150.00,2291
1150.00,2291
1150.00,2291
1150.00,3142
1150.00,2156
1150.00,1358
1150.00,1182
1150.00,1571
1150.00,2894
1150.00,1571
1150.00,2619
1150.00,3055
1150.00,2156
1150.00,1774
1150.00,1929
1150.00,2244
1150.00,3142
1150.00,3142
1150.00,1182
1150.00,1182
1150.00,1325
1150.00,2156
1150.00,1896
1150.00,2682
1150.00,1896
1150.00,2619
1150.00,2619
1150.00,866
1150.00,1803
1150.00,3142
1150.00,1803
1150.00,1195
1150.00,956
1150.00,1746
1150.00,1896
1150.00,1641
1150.00,3142
1150.00,1466
1150.00,1833
1150.00,2291
1150.00,2291
1150.00,1157
1150.00,2291
1150.00,2037
1150.00,2000
1150.00,1325
1150.00,1641
1150.00,2291
1150.00,1833
1150.00,2894
1150.00,1803
1150.00,2156
1150.00,1375
1150.00,2444
1150.00,1641
1150.00,2037
1150.00,1833
1150.00,2820
1150.00,1746
1150.00,2291
1150.00,1803
1150.00,2156
1150.00,2894
1150.00,2619
1150.00,2820
1150.00,2037
1150.00,2894
1150.00,1803
1150.00,2894
1150.00,2115
1150.00,2037
1150.00,2037
1150.00,2619
1150.00,2037
1150.00,1929
1150.00,2000
1150.00,2682
1150.00,2444
1150.00,1896
1150.00,1392
1150.00,2156
1150.00,2291
1150.00,2291
1150.00,1718
1150.00,1718
1150.00,2037
1150.00,2037
1150.00,1571
1150.00,1641
1150.00,2682
1150.00,2820
1150.00,1506
1150.00,3142
1150.00,2682
1150.00,1641
1150.00,2820
1150.00,2500
1150.00,2444
1150.00,2115
1150.00,2444
1150.00,1803
1150.00,1929
1150.00,3055
1150.00,3142
1150.00,1803
1150.00,1617
1150.00,2340
1150.00,1549
1150.00,2500
1150.00,2037
1150.00,1428
1150.00,2682
1150.00,1325
1150.00,1447
1150.00,1692
1150.00,982
1150.00,2037
1150.00,2894
1150.00,3055
1150.00,2291
1150.00,1803
1150.00,1111
1150.00,2037
1150.00,2000
1150.00,1571
1150.00,1222
1150.00,1718
1150.00,1803
1150.00,2894
1150.00,1718
1150.00,1047
1150.00,1833
1150.00,2000
1150.00,2682
1150.00,1929
1150.00,2115
1150.00,3142
1150.00,1718
1150.00,1571
1150.00,2115
1150.00,2682
1150.00,2444
1150.00,1571
1150.00,2291
1150.00,2037
1150.00,3055
1150.00,2444
1150.00,3142
1150.00,3142
1150.00,1428
1150.00,1803
1150.00,2037
1150.00,1718
1150.00,1803
1150.00,1929
1150.00,2619
1150.00,3142
1150.00,3142
1150.00,3142
1150.00,1929
1150.00,2820
1150.00,1929
1150.00,2037
1150.00,3055
1150.00,2037
1150.00,1222
1150.00,1392
1150.00,2444
1150.00,1078
1150.00,2291
1150.00,1896
1150.00,1375
1150.00,1833
1150.00,2820
1150.00,2444
1150.00,2619
1150.00,1571
1150.00,2820
1150.00,2820
1150.00,3142
1150.00,3142
1150.00,2619
1150.00,3055
1150.00,3142
1150.00,3142
1150.00,2820
1150.00,2000
1150.00,2037
1150.00,1718
1150.00,2115
1150.00,2037
1150.00,1746
1150.00,2000
1150.00,1833
1150.00,2156
1150.00,1486
1150.00,1641
